year,country_code,terror_count,arms_import,gdp_growth,life_expectancy,arms_import_neighbour,gdp_growth_neighbour,life_expectancy_neighbour
2015,ETH,6,10000000.0,9.607518001,64.57804878,1000000.0,2.698211474,55.68558537
2015,FIN,9,288000000.0,0.268556389,81.38536585,45000000.0,4.084960074,82.55121951
2015,FRA,36,42000000.0,1.274180325,82.67073171,101000000.0,1.7207335,81.0902439
2015,GEO,1,2666666.667,2.774928095,74.81741463,458000000.0,3.97194515,75.42621951
2015,DEU,50,101000000.0,1.7207335,81.0902439,42000000.0,1.274180325,82.67073171
2015,GRC,31,763000000.0,-0.219147178,81.58780488,458000000.0,3.97194515,75.42621951
2015,GIN,2,3333333.333,0.09999452800000001,59.19343902,7500000.0,5.962581591,58.45721951
2015,HUN,1,6000000.0,3.148083829,75.96097561,18000000.0,-9.869784362,71.1895122
2015,IND,847,2858000000.0,7.933744292999999,68.34856098,723000000.0,4.712457804,66.37697561
2015,IDN,28,441000000.0,4.7939213039999995,69.07168293,117000000.0,4.968785216000001,74.87517073
2015,IRN,9,13000000.0,-0.106807106,75.59134146,1403000000.0,3.0199245639999996,69.59026829
2015,IRQ,2626,1403000000.0,3.0199245639999996,69.59026829,278750000.0,2.698211474,70.08931707
2015,IRL,29,43000000.0,26.27605727,81.50243902,397000000.0,2.194229035,81.60487805
2015,ISR,58,672000000.0,2.507836062,82.05121951,1404000000.0,4.2,71.31695122
2015,ITA,5,294000000.0,0.7317305609999999,83.4902439,42000000.0,1.274180325,82.67073171
2015,CIV,3,6000000.0,9.163380703,51.9197561,7500000.0,5.962581591,58.45721951
2015,JPN,10,351000000.0,1.219438139,83.84365854,351000000.0,1.219438139,83.84365854
2015,JOR,4,236000000.0,2.382686856,74.20334146,1403000000.0,3.0199245639999996,69.59026829
2015,KEN,68,30000000.0,5.649197077999999,62.13373171,1000000.0,2.698211474,55.68558537
2015,KWT,1,359000000.0,1.846999262,74.69790244,1403000000.0,3.0199245639999996,69.59026829
2015,KGZ,2,4000000.0,3.4692810260000004,70.65121951,1143000000.0,6.9183364229999995,75.98634146
2015,LAO,2,7000000.0,7.350386007999999,66.53987805,166000000.0,2.8283352880000003,74.60119512
2015,LBN,43,50000000.0,1.3,79.62860976,278750000.0,2.698211474,70.08931707
2015,LSO,1,215165420.2,1.611940435,49.96121951,2000000.0,1.264651378,57.44090244
2015,LBY,483,44000000.0,-62.07591958,71.82631707,1404000000.0,4.2,71.31695122
2015,MKD,4,1000000.0,3.665280361,75.49534146,763000000.0,-0.219147178,81.58780488
2015,MYS,5,117000000.0,4.968785216000001,74.87517073,166000000.0,2.8283352880000003,74.60119512
2015,MDV,2,5000000.0,2.846643498,76.979,5000000.0,2.846643498,76.979
2015,MLI,112,7500000.0,5.962581591,58.45721951,9000000.0,3.605301605,61.96902439
2015,MLT,1,9333333.332999999,6.154958235,81.94634146,9333333.332999999,6.154958235,81.94634146
2015,MEX,19,392000000.0,2.464955925,76.92068293,528000000.0,2.5961480409999997,78.74146341
2015,MNE,1,215165420.2,3.1511913810000003,76.33770732,215165420.2,3.0348267239999998,76.58858537
2015,MAR,1,46000000.0,4.508487465,74.28931707,883000000.0,3.763466957,75.04253659
2015,MOZ,6,10500000.0,6.609723214,55.3712439,20000000.0,6.959374422000001,65.4874878
2015,MMR,27,245000000.0,7.294031845,66.04207317,2858000000.0,7.933744292999999,68.34856098
2015,NPL,47,14000000.0,2.725272191,69.97334146,2858000000.0,7.933744292999999,68.34856098
2015,NLD,2,64000000.0,1.9517109819999998,81.70731707,101000000.0,1.7207335,81.0902439
2015,NER,39,9000000.0,3.605301605,61.96902439,183000000.0,2.6526936230000002,53.04887805
2015,NGA,582,183000000.0,2.6526936230000002,53.04887805,7000000.0,5.773247581000001,55.93439024
2015,PAK,1202,723000000.0,4.712457804,66.37697561,116000000.0,0.840718528,60.71717073
2015,PRY,18,7500000.0,2.9622363110000003,73.02563415,230000000.0,-3.7692526689999997,74.67587805
2015,PER,10,248000000.0,3.251202425,74.78073171,207000000.0,3.0832859669999997,74.18202439
2015,PHL,708,153000000.0,5.905014562000001,68.4067561,153000000.0,5.905014562000001,68.4067561
2015,QAT,1,518000000.0,3.551015687,78.76258537,3347000000.0,3.485616792,74.49334146
2015,RUS,21,118000000.0,-2.828240814,70.90853659,18000000.0,-9.869784362,71.1895122
2015,SAU,97,3347000000.0,3.485616792,74.49334146,1403000000.0,3.0199245639999996,69.59026829
2015,SEN,1,15000000.0,6.485194754,66.80441463,7500000.0,5.962581591,58.45721951
2015,SOM,335,1000000.0,2.698211474,55.68558537,30000000.0,5.649197077999999,62.13373171
2015,ZAF,2,2000000.0,1.264651378,57.44090244,10500000.0,6.609723214,55.3712439
2015,KOR,1,275000000.0,2.611935409,82.15585366,275000000.0,2.611935409,82.15585366
2015,SSD,44,18000000.0,-6.349777952,56.1115122,116000000.0,4.906045175,63.71073171
2015,LKA,11,15333333.33,4.785984567,74.95319512,15333333.33,4.785984567,74.95319512
2015,SDN,117,116000000.0,4.906045175,63.71073171,1404000000.0,4.2,71.31695122
2015,SWE,36,45000000.0,4.084960074,82.55121951,288000000.0,0.268556389,81.38536585
2015,SYR,423,278750000.0,2.698211474,70.08931707,1403000000.0,3.0199245639999996,69.59026829
2015,TJK,3,3000000.0,6.0,69.76843902,116000000.0,0.840718528,60.71717073
2015,TZA,14,20000000.0,6.959374422000001,65.4874878,1000000.0,6.91618781,59.02390244
2015,THA,277,166000000.0,2.8283352880000003,74.60119512,245000000.0,7.294031845,66.04207317
2015,TTO,1,46000000.0,-0.578521568,70.55770732,46000000.0,-0.578521568,70.55770732
2015,TUN,17,7000000.0,0.994642523,74.97597561,44000000.0,-62.07591958,71.82631707
2015,TUR,409,458000000.0,3.97194515,75.42621951,1403000000.0,3.0199245639999996,69.59026829
2015,UGA,9,5000000.0,5.143837727,59.17907317,1000000.0,6.91618781,59.02390244
2015,UKR,609,18000000.0,-9.869784362,71.1895122,118000000.0,-2.828240814,70.90853659
2015,GBR,115,397000000.0,2.194229035,81.60487805,43000000.0,26.27605727,81.50243902
2015,USA,38,528000000.0,2.5961480409999997,78.74146341,392000000.0,2.464955925,76.92068293
2015,UZB,1,93000000.0,7.999999997000001,68.45307317,116000000.0,0.840718528,60.71717073
2015,VEN,3,162000000.0,1.812772474,74.40960976,207000000.0,3.0832859669999997,74.18202439
2015,YEM,570,13000000.0,-28.09683489,64.03139024,3347000000.0,3.485616792,74.49334146
